title,author,price,price (including used books),pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link,complete_link
164,561,"The Computer Programming Bible: A Step by Step Guide On How To Master From The Basics to Advanced of Python, C, C++, C#, HTML Coding Raspberry Pi3",[ C.P.A Inc],12.74,12.74,231,4.4,184,66%,19%,8%,5%,3%,5 x 0.53 x 8 inches,8.2 ounces,English,"Independently published (January 16, 2020)",978-1661846282,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A02035152XILJ6TC9J013&qualifier=1671164936&id=7384453962861372&widgetName=sp_atf_next&url=%2FComputer-Programming-Bible-Advanced-Raspberry%2Fdp%2F1661846289%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-242-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A02035152XILJ6TC9J013&qualifier=1671164936&id=7384453962861372&widgetName=sp_atf_next&url=%2FComputer-Programming-Bible-Advanced-Raspberry%2Fdp%2F1661846289%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-242-spons%26psc%3D1
165,562,Learn python programming for beginners: A beginner's guide comprehending python. Develop your programming skills and learn all the tricks with this crash course.,[ Willard D. Sanders],19.95,19.95,145,3.9,21,58%,6%,15%,7%,14%,6 x 0.33 x 9 inches,7.2 ounces,English,"Independently published (September 29, 2020)",979-8691180538,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0746590HLJSA5074BP1&qualifier=1671164936&id=7384453962861372&widgetName=sp_atf_next&url=%2FLearn-python-programming-beginners-comprehending%2Fdp%2FB08KH3PXN5%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-241-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0746590HLJSA5074BP1&qualifier=1671164936&id=7384453962861372&widgetName=sp_atf_next&url=%2FLearn-python-programming-beginners-comprehending%2Fdp%2FB08KH3PXN5%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dpython%26qid%3D1671164936%26sr%3D8-241-spons%26psc%3D1
166,563,"Python Crash Course: A Hands-On, Project-Based Introduction to Programming",[ Eric Matthes],34.0,34,560,4.5,"1,291",73%,16%,6%,2%,3%,7 x 1.31 x 9.25 inches,2.38 pounds,English,"No Starch Press; 1st edition (November 30, 2015)",978-1593276034,/Python-Crash-Course-Hands-Project-Based/dp/1593276036/ref=sr_1_219?keywords=python&qid=1671164927&sr=8-219,https://www.amazon.com/Python-Crash-Course-Hands-Project-Based/dp/1593276036/ref=sr_1_219?keywords=python&qid=1671164927&sr=8-219
167,566,Using Asyncio in Python: Understanding Python's Asynchronous Programming Features,[ Caleb Hattingh],30.49, 26.88 - 30.49 ,163,4.3,62,64%,18%,7%,2%,8%,7 x 0.35 x 9.19 inches,9.6 ounces,English,"O'Reilly Media; 1st edition (March 10, 2020)",978-1492075332,/Using-Asyncio-Python-Understanding-Asynchronous/dp/1492075337/ref=sr_1_218?keywords=python&qid=1671164927&sr=8-218,https://www.amazon.com/Using-Asyncio-Python-Understanding-Asynchronous/dp/1492075337/ref=sr_1_218?keywords=python&qid=1671164927&sr=8-218
168,567,"Introduction to Computation and Programming Using Python, third edition: With Application to Computational Modeling and Understanding Data",[ John V. Guttag],55.0, 21.91 - 55.00 ,496,4.6,123,77%,12%,6%,4%,2%,7 x 1.32 x 9.06 inches,2.2 pounds,English,"The MIT Press; 3rd edition (January 5, 2021)",978-0262542364,/Introduction-Computation-Programming-Using-Python/dp/0262542366/ref=sr_1_215?keywords=python&qid=1671164927&sr=8-215,https://www.amazon.com/Introduction-Computation-Programming-Using-Python/dp/0262542366/ref=sr_1_215?keywords=python&qid=1671164927&sr=8-215
169,574,Real-World Python: A Hacker's Guide to Solving Problems with Code,[ Lee Vaughan],34.95, 21.75 - 34.95 ,360,4.7,96,79%,15%,2%,2%,1%,7 x 0.93 x 9.25 inches,1.5 pounds,English,"No Starch Press (November 5, 2020)", ,/Real-World-Python-Hackers-Solving-Problems/dp/1718500629/ref=sr_1_170?keywords=python&qid=1671164918&sr=8-170,https://www.amazon.com/Real-World-Python-Hackers-Solving-Problems/dp/1718500629/ref=sr_1_170?keywords=python&qid=1671164918&sr=8-170
170,575,Cracking Codes with Python: An Introduction to Building and Breaking Ciphers,[ Al Sweigart],19.37, 16.99 - 19.37 ,416,4.7,363,83%,11%,3%,2%,1%,7.06 x 0.94 x 9.25 inches,1.76 pounds,English,"No Starch Press; Illustrated edition (January 23, 2018)", ,/Cracking-Codes-Python-Introduction-Building/dp/1593278225/ref=sr_1_171?keywords=python&qid=1671164918&sr=8-171,https://www.amazon.com/Cracking-Codes-Python-Introduction-Building/dp/1593278225/ref=sr_1_171?keywords=python&qid=1671164918&sr=8-171
171,577,PYTHON: 2 books in 1 : Learn python programming for beginners and machine learning,[ Willard D. Sanders],24.9,24.9,241,3.8,14,40%,27%,15%,9%,9%,6 x 0.55 x 9 inches,13.7 ounces,English,"Independently published (October 28, 2020)",979-8691155918,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03254361S1FN4YUF6WKC&qualifier=1671164927&id=6244678831365742&widgetName=sp_atf_next&url=%2FPYTHON-programming-beginners-machine-learning%2Fdp%2FB08M255TD5%2Fref%3Dsr_1_195_sspa%3Fkeywords%3Dpython%26qid%3D1671164927%26sr%3D8-195-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03254361S1FN4YUF6WKC&qualifier=1671164927&id=6244678831365742&widgetName=sp_atf_next&url=%2FPYTHON-programming-beginners-machine-learning%2Fdp%2FB08M255TD5%2Fref%3Dsr_1_195_sspa%3Fkeywords%3Dpython%26qid%3D1671164927%26sr%3D8-195-spons%26psc%3D1
172,578,"Mastering Python Networking: Your one-stop solution to using Python for network automation, programmability, and DevOps, 3rd Edition","[ Eric Chou, Michael Kennedy, et al.]",57.99, 51.10 - 57.99 ,576,4.6,146,76%,13%,9%,1%,1%,7.5 x 1.3 x 9.25 inches,2.15 pounds,English,"Packt Publishing; 3rd edition (January 30, 2020)",978-1839214677,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00278293B22WBHZ1EPHN&qualifier=1671164927&id=6244678831365742&widgetName=sp_atf_next&url=%2FMastering-Python-Networking-automation-programmability%2Fdp%2F1839214678%2Fref%3Dsr_1_196_sspa%3Fkeywords%3Dpython%26qid%3D1671164927%26sr%3D8-196-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00278293B22WBHZ1EPHN&qualifier=1671164927&id=6244678831365742&widgetName=sp_atf_next&url=%2FMastering-Python-Networking-automation-programmability%2Fdp%2F1839214678%2Fref%3Dsr_1_196_sspa%3Fkeywords%3Dpython%26qid%3D1671164927%26sr%3D8-196-spons%26psc%3D1
173,585,Learning Python with Raspberry Pi,"[ Alex Bradbury,  and , Ben Everard]",17.39, 13.99 - 17.39 ,288,4.2,162,53%,29%,9%,4%,5%,7.5 x 0.7 x 9.2 inches,1.15 pounds,English,"Wiley; 1st edition (March 10, 2014)",978-1118717059,/Learning-Python-Raspberry-Alex-Bradbury/dp/1118717058/ref=sr_1_157?keywords=python&qid=1671164918&sr=8-157,https://www.amazon.com/Learning-Python-Raspberry-Alex-Bradbury/dp/1118717058/ref=sr_1_157?keywords=python&qid=1671164918&sr=8-157
174,586,CPython Internals: Your Guide to the Python 3 Interpreter,[ Anthony Shaw],39.99,39.99,394,4.7,157,81%,13%,3%,2%,1%,6 x 0.89 x 9 inches,1.16 pounds,English,"Real Python (realpython.com) (May 5, 2021)",978-1775093343,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02378042A0YK0PU7JZ7Z&qualifier=1671164918&id=8372628233594429&widgetName=sp_mtf&url=%2FCPython-Internals-Guide-Python-Interpreter%2Fdp%2F1775093344%2Fref%3Dsr_1_164_sspa%3Fkeywords%3Dpython%26qid%3D1671164918%26sr%3D8-164-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02378042A0YK0PU7JZ7Z&qualifier=1671164918&id=8372628233594429&widgetName=sp_mtf&url=%2FCPython-Internals-Guide-Python-Interpreter%2Fdp%2F1775093344%2Fref%3Dsr_1_164_sspa%3Fkeywords%3Dpython%26qid%3D1671164918%26sr%3D8-164-spons%26psc%3D1
175,587,Python For Dummies,"[ Stef Maruch,  and , Aahz Maruch]",16.59, 14.65 - 16.59 ,432,4.3,324,65%,16%,10%,4%,6%,7.3 x 1.4 x 9.1 inches,1.76 pounds,English,"For Dummies; 1st edition (September 14, 2006)",978-0471778646,/Python-Dummies-Stef-Maruch/dp/0471778648/ref=sr_1_156?keywords=python&qid=1671164918&sr=8-156,https://www.amazon.com/Python-Dummies-Stef-Maruch/dp/0471778648/ref=sr_1_156?keywords=python&qid=1671164918&sr=8-156
176,594,Python by Example: Learning to Program in 150 Challenges,[ Nichola Lacey],23.99, 15.04 - 23.99 ,191,4.5,372,70%,17%,7%,3%,2%,8.2 x 0.3 x 10.1 inches,1.23 pounds,English,"Cambridge University Press; 1st edition (July 11, 2019)",978-1108716833,/Python-Example-Learning-Program-Challenges/dp/1108716830/ref=sr_1_126?keywords=python&qid=1671164909&sr=8-126,https://www.amazon.com/Python-Example-Learning-Program-Challenges/dp/1108716830/ref=sr_1_126?keywords=python&qid=1671164909&sr=8-126
177,597,Python for Microcontrollers: Getting Started with MicroPython,[ Donald Norris],16.63, 11.92 - 16.63 ,288,4.2,80,53%,29%,9%,7%,2%,7.1 x 0.62 x 9 inches,13.8 ounces,English,"McGraw Hill TAB; 1st edition (November 17, 2016)",978-1259644535,/Python-Microcontrollers-Getting-Started-MicroPython/dp/1259644537/ref=sr_1_120?keywords=python&qid=1671164909&sr=8-120,https://www.amazon.com/Python-Microcontrollers-Getting-Started-MicroPython/dp/1259644537/ref=sr_1_120?keywords=python&qid=1671164909&sr=8-120
178,611,Coding for Kids: Python: Learn to Code with 50 Awesome Games and Activities,[ Adrienne Tacke],12.73,12.73,232,4.6,"1,512",73%,17%,6%,2%,2%,7.5 x 0.64 x 9.25 inches,1.21 pounds,English,"Rockridge Press (March 19, 2019)",99,/Coding-Kids-Python-Awesome-Activities/dp/1641521759/ref=sr_1_77?keywords=python&qid=1671164900&sr=8-77,https://www.amazon.com/Coding-Kids-Python-Awesome-Activities/dp/1641521759/ref=sr_1_77?keywords=python&qid=1671164900&sr=8-77
179,617,Python for Tweens and Teens - 2nd Edition (Black & White Version): Learn Computational and Algorithmic Thinking,[ Aristides Bouras],34.99,34.99,360,4.5,61,70%,19%,6%,3%,3%,8.5 x 0.82 x 11 inches,2.03 pounds,English,"Independently published (February 28, 2022)",979-8411806373,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08025913CQDQY5S1UX55&qualifier=1671164909&id=1430258531038690&widgetName=sp_atf_next&url=%2FPython-Tweens-Teens-Computational-Algorithmic%2Fdp%2FB09TN818SR%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-97-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08025913CQDQY5S1UX55&qualifier=1671164909&id=1430258531038690&widgetName=sp_atf_next&url=%2FPython-Tweens-Teens-Computational-Algorithmic%2Fdp%2FB09TN818SR%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-97-spons%26psc%3D1
180,622,"The Python Bible 7 in 1: Volumes One To Seven (Beginner, Intermediate, Data Science, Machine Learning, Finance, Neural Networks, Computer Vision)",[ Florian Dedov],39.99, 34.99 - 39.99 ,507,4.5,150,75%,13%,6%,3%,4%,5 x 1.27 x 8 inches,1.2 pounds,English,"Independently published (March 23, 2020)",979-8629849124,/Python-Bible-Beginner-Intermediate-Learning/dp/B0863R7BZS/ref=sr_1_62?keywords=python&qid=1671164900&sr=8-62,https://www.amazon.com/Python-Bible-Beginner-Intermediate-Learning/dp/B0863R7BZS/ref=sr_1_62?keywords=python&qid=1671164900&sr=8-62
181,623,"Architecture Patterns with Python: Enabling Test-Driven Development, Domain-Driven Design, and Event-Driven Microservices","[ Harry Percival,  and , Bob Gregory]",45.49,45.49,304,4.6,390,75%,15%,6%,2%,2%,6.75 x 0.5 x 9 inches,1.07 pounds,English,"O'Reilly Media; 1st edition (March 31, 2020)",978-1492052203,/Architecture-Patterns-Python-Domain-Driven-Microservices/dp/1492052205/ref=sr_1_61?keywords=python&qid=1671164900&sr=8-61,https://www.amazon.com/Architecture-Patterns-Python-Domain-Driven-Microservices/dp/1492052205/ref=sr_1_61?keywords=python&qid=1671164900&sr=8-61
182,627,"Deep Learning with Python, Second Edition",[ Francois Chollet],39.49, 19.76 - 39.49 ,504,4.7,197,83%,8%,3%,2%,3%,7.38 x 1.4 x 9.25 inches,3.53 ounces,English,"Manning; 2nd edition (December 21, 2021)",978-1617296864,/Learning-Python-Second-Fran%C3%A7ois-Chollet/dp/1617296864/ref=sr_1_59?keywords=python&qid=1671164900&sr=8-59,https://www.amazon.com/Learning-Python-Second-Fran%C3%A7ois-Chollet/dp/1617296864/ref=sr_1_59?keywords=python&qid=1671164900&sr=8-59
183,631,Python Programming Language,[ Berajah Jayne],7.95,7.95,6,4.6,"1,505",75%,17%,6%,1%,1%,8.5 x 0.06 x 11 inches,12 ounces,English,"QuickStudy Reference Guides; First Edition, New (May 1, 2019)",79,/Python-Programming-Language-Berajah-Jayne/dp/1423241886/ref=sxin_24_sbl_swi?content-id=amzn1.sym.6ca367be-63d0-4765-855e-02d825778bca%3Aamzn1.sym.6ca367be-63d0-4765-855e-02d825778bca&cv_ct_cx=python&keywords=python&pd_rd_i=1423241886&pd_rd_r=de905080-8a65-431b-822d-b652734a0201&pd_rd_w=OaZsm&pd_rd_wg=I6FbD&pf_rd_p=6ca367be-63d0-4765-855e-02d825778bca&pf_rd_r=KWYW0166FNAF6HQDXMK4&qid=1671164641&sr=1-3-33f6704f-9b8e-4c12-a6e0-b7957fe916db,https://www.amazon.com/Python-Programming-Language-Berajah-Jayne/dp/1423241886/ref=sxin_24_sbl_swi?content-id=amzn1.sym.6ca367be-63d0-4765-855e-02d825778bca%3Aamzn1.sym.6ca367be-63d0-4765-855e-02d825778bca&cv_ct_cx=python&keywords=python&pd_rd_i=1423241886&pd_rd_r=de905080-8a65-431b-822d-b652734a0201&pd_rd_w=OaZsm&pd_rd_wg=I6FbD&pf_rd_p=6ca367be-63d0-4765-855e-02d825778bca&pf_rd_r=KWYW0166FNAF6HQDXMK4&qid=1671164641&sr=1-3-33f6704f-9b8e-4c12-a6e0-b7957fe916db
184,634,The Big Book of Small Python Projects: 81 Easy Practice Programs,[ Al Sweigart],25.49,25.49,432,4.5,145,76%,13%,5%,1%,5%,7.06 x 0.99 x 9.25 inches,1.75 pounds,English,"No Starch Press (June 25, 2021)",978-1718501249,/Big-Book-Small-Python-Programming/dp/1718501242/ref=sr_1_12?keywords=python&qid=1671164641&sr=8-12,https://www.amazon.com/Big-Book-Small-Python-Programming/dp/1718501242/ref=sr_1_12?keywords=python&qid=1671164641&sr=8-12
185,636,"Learning OpenCV 4 Computer Vision with Python 3: Get to grips with tools, techniques, and algorithms for computer vision and machine learning, 3rd Edition","[ Joseph Howse,  and , Joe Minichino]",36.99, 36.98 - 36.99 ,372,4.3,87,60%,21%,8%,8%,3%,7.5 x 0.84 x 9.25 inches,1.41 pounds,English,"Packt Publishing (February 20, 2020)", ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_search_thematic_aps_sr_pg1_5?ie=UTF8&adId=A027270134AR7RKP4095S&qualifier=1671164641&id=2065567044193087&widgetName=sp_search_thematic&url=%2FLearning-OpenCV-Computer-Vision-Python%2Fdp%2F1789531616%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.70122a6f-3e51-4049-be8e-6318490b0566%253Aamzn1.sym.70122a6f-3e51-4049-be8e-6318490b0566%26cv_ct_cx%3Dpython%26keywords%3Dpython%26pd_rd_i%3D1789531616%26pd_rd_r%3Dde905080-8a65-431b-822d-b652734a0201%26pd_rd_w%3DocO77%26pd_rd_wg%3DI6FbD%26pf_rd_p%3D70122a6f-3e51-4049-be8e-6318490b0566%26pf_rd_r%3DKWYW0166FNAF6HQDXMK4%26qid%3D1671164641%26sr%3D1-5-8f738e9b-7e88-4694-bd1e-7045dd96e40c-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_search_thematic_aps_sr_pg1_5?ie=UTF8&adId=A027270134AR7RKP4095S&qualifier=1671164641&id=2065567044193087&widgetName=sp_search_thematic&url=%2FLearning-OpenCV-Computer-Vision-Python%2Fdp%2F1789531616%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.70122a6f-3e51-4049-be8e-6318490b0566%253Aamzn1.sym.70122a6f-3e51-4049-be8e-6318490b0566%26cv_ct_cx%3Dpython%26keywords%3Dpython%26pd_rd_i%3D1789531616%26pd_rd_r%3Dde905080-8a65-431b-822d-b652734a0201%26pd_rd_w%3DocO77%26pd_rd_wg%3DI6FbD%26pf_rd_p%3D70122a6f-3e51-4049-be8e-6318490b0566%26pf_rd_r%3DKWYW0166FNAF6HQDXMK4%26qid%3D1671164641%26sr%3D1-5-8f738e9b-7e88-4694-bd1e-7045dd96e40c-spons%26psc%3D1
186,643,Designing Machine Learning Systems: An Iterative Process for Production-Ready Applications,[ Chip Huyen],32.23, 31.75 - 32.23 ,386,4.7,186,80%,13%,6%,1%,1%,7 x 0.75 x 9 inches,1.36 pounds,English,"O'Reilly Media; 1st edition (June 21, 2022)",978-1098107963,/Designing-Machine-Learning-Systems-Production-Ready/dp/1098107969/ref=sr_1_46?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-46,https://www.amazon.com/Designing-Machine-Learning-Systems-Production-Ready/dp/1098107969/ref=sr_1_46?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-46
187,644,"Data Science on AWS: Implementing End-to-End, Continuous AI and Machine Learning Pipelines","[ Chris Fregly,  and , Antje Barth]",31.99, 30.00 - 31.99 ,521,4.4,159,71%,14%,6%,6%,3%,7 x 1.25 x 9.25 inches,1.82 pounds,English,"O'Reilly Media; 1st edition (May 11, 2021)", ,/Data-Science-AWS-End-End/dp/1492079391/ref=sr_1_47?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-47,https://www.amazon.com/Data-Science-AWS-End-End/dp/1492079391/ref=sr_1_47?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-47
188,652,"Better Data Visualizations: A Guide for Scholars, Researchers, and Wonks",[ Jonathan Schwabish],25.98,25.98,464,4.4,263,72%,13%,7%,2%,6%,7.25 x 1 x 9.25 inches,2.5 pounds,English,"Columbia University Press (February 9, 2021)",978-0231193115,/Better-Data-Visualizations-Scholars-Researchers/dp/0231193114/ref=sr_1_27?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-27,https://www.amazon.com/Better-Data-Visualizations-Scholars-Researchers/dp/0231193114/ref=sr_1_27?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-27
189,655,The Self-Taught Computer Scientist: The Beginner's Guide to Data Structures & Algorithms,[ Cory Althoff],19.49,19.49,224,4.5,98,76%,9%,12%,2%,2%,7.38 x 0.51 x 9.25 inches,13.6 ounces,English,"Wiley; 1st edition (October 1, 2021)",978-1119724414,/Self-Taught-Computer-Scientist-Beginners-Science/dp/1119724414/ref=sr_1_107?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-107,https://www.amazon.com/Self-Taught-Computer-Scientist-Beginners-Science/dp/1119724414/ref=sr_1_107?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-107
190,656,Practical Statistics for Data Scientists: 50 Essential Concepts,"[ Peter Bruce,  and , Andrew Bruce]",60.0, 42.43 - 60.00 ,318,4.5,402,71%,15%,7%,2%,5%,6.75 x 0.5 x 9 inches,1.22 pounds,English,"O'Reilly Media; 1st edition (June 13, 2017)",978-1491952962,/Practical-Statistics-Data-Scientists-Essential/dp/1491952962/ref=sr_1_108?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-108,https://www.amazon.com/Practical-Statistics-Data-Scientists-Essential/dp/1491952962/ref=sr_1_108?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-108
191,659,The Art of Statistics: How to Learn from Data,[ David Spiegelhalter],17.99,17.99,448,4.6,"2,906",73%,19%,6%,1%,2%,5.5 x 1.25 x 8.5 inches,13.3 ounces,English,"Basic Books (August 17, 2021)",978-1541675704,/Art-Statistics-How-Learn-Data/dp/1541675703/ref=sr_1_101?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-101,https://www.amazon.com/Art-Statistics-How-Learn-Data/dp/1541675703/ref=sr_1_101?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-101
192,662,Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,"[ Hariom Tatsat, Sahil Puri, et al.]",44.49,44.49,432,4.3,54,66%,18%,6%,3%,7%,7 x 0.75 x 9 inches,1.45 pounds,English,"O'Reilly Media; 1st edition (December 1, 2020)",978-1492073055,/Machine-Learning-Science-Blueprints-Finance/dp/1492073059/ref=sr_1_97?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-97,https://www.amazon.com/Machine-Learning-Science-Blueprints-Finance/dp/1492073059/ref=sr_1_97?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-97
193,681,The Enterprise Big Data Lake: Delivering the Promise of Big Data and Data Science,[ Alex Gorelik],38.84,38.84,224,4.3,72,59%,21%,10%,5%,4%,7 x 0.4 x 9.1 inches,1.47 pounds,English,"O'Reilly Media; 1st edition (March 21, 2019)",978-1491931554,/Enterprise-Big-Data-Lake-Delivering/dp/1491931558/ref=sr_1_146?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-146,https://www.amazon.com/Enterprise-Big-Data-Lake-Delivering/dp/1491931558/ref=sr_1_146?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-146
194,684,Making Numbers Count: The Art and Science of Communicating Numbers,"[ Chip Heath,  and , Karla Starr]",11.99,11.99,208,4.4,476,63%,22%,10%,3%,3%,5.5 x 0.7 x 8.38 inches,3.53 ounces,English,"Avid Reader Press / Simon & Schuster (January 11, 2022)",—,/Making-Numbers-Count-Science-Communicating/dp/1982165448/ref=sr_1_139?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-139,https://www.amazon.com/Making-Numbers-Count-Science-Communicating/dp/1982165448/ref=sr_1_139?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-139
195,686,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective","[ Ramesh Sharda, Dursun Delen, et al.]",111.99, 34.14 - 111.99 ,512,4.5,280,77%,8%,7%,2%,6%,9.8 x 7.8 x 0.7 inches,2.03 pounds,English,"Pearson; 4th edition (January 13, 2017)", ,/Business-Intelligence-Analytics-Data-Science/dp/0134633288/ref=sr_1_138?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-138,https://www.amazon.com/Business-Intelligence-Analytics-Data-Science/dp/0134633288/ref=sr_1_138?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-138
196,688,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail,[ Ray Dalio],21.49,21.49,576,4.6,"5,517",75%,16%,5%,1%,2%,6 x 1.9 x 9 inches,1.99 pounds,English,"Avid Reader Press / Simon & Schuster; 1st edition (November 30, 2021)",-39%,/Changing-World-Order-Nations-Succeed/dp/1982160276/ref=sr_1_135?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-135,https://www.amazon.com/Changing-World-Order-Nations-Succeed/dp/1982160276/ref=sr_1_135?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-135
197,691,"Data Science and Big Data Analytics: Discovering, Analyzing, Visualizing and Presenting Data",[ EMC Education Services],54.99, 38.14 - 54.99 ,432,4.4,194,69%,16%,7%,3%,6%,7.3 x 1 x 9.4 inches,2.41 pounds,English,"Wiley; 1st edition (January 27, 2015)",978-1118876138,/Data-Science-Big-Analytics-Discovering/dp/111887613X/ref=sr_1_204?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-204,https://www.amazon.com/Data-Science-Big-Analytics-Discovering/dp/111887613X/ref=sr_1_204?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-204
198,706,Invisible Women: Data Bias in a World Designed for Men,[ Caroline Criado Perez],14.99,14.99,432,4.7,"8,819",77%,15%,6%,1%,1%,5.65 x 1.45 x 8.35 inches,15.7 ounces,English,"Harry N. Abrams (March 2, 2021)",978-1419735219,/Invisible-Women-Data-World-Designed/dp/1419735217/ref=sr_1_184?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-184,https://www.amazon.com/Invisible-Women-Data-World-Designed/dp/1419735217/ref=sr_1_184?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-184
199,717,The Hundred-Page Machine Learning Book,[ Andriy Burkov],31.99, 26.50 - 31.99 ,160,4.6,839,80%,10%,4%,2%,3%,7.5 x 0.38 x 9.25 inches,13.8 ounces,English,"Andriy Burkov (January 13, 2019)",978-1999579500,/Hundred-Page-Machine-Learning-Book/dp/199957950X/ref=sr_1_244?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-244,https://www.amazon.com/Hundred-Page-Machine-Learning-Book/dp/199957950X/ref=sr_1_244?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-244
